source_file,simulation_id,scan_point,band gap[eV],electron affinity[eV],v(V),jtot(mA/cm2),j_total_rec(mA/cm2),j_total_gen(mA/cm2),jbulk(mA/cm2),jifr(mA/cm2),jminor_left(mA/cm2),jminor_right(mA/cm2),j_SRH(mA/cm2),j_Radiative(mA/cm2),j_Auger(mA/cm2),Voc,Jsc,FF,eta,V_MPP,J_MPP
bandGap+ElectronAffinity.iv,23,47,1.4,4.165,0.874543,9.09135173,17.9234258,27.9436031,1.30184537,16.4205632,0.128775813,0.0722414242,1.29430538,0.007539991,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,23,48,1.4,4.165,0.922772,3.44563856,23.5491542,27.9436031,1.7128104,21.6352777,0.128783242,0.0722828211,1.70117478,0.0116356199,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,23,49,1.4,4.165,0.976396,-3.27914419,30.2539546,27.9436031,2.15656228,27.8962702,0.128791107,0.0723310493,2.13982318,0.0167391046,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,23,50,1.4,4.165,1.031272,-10.2543881,37.2093239,27.9436031,2.57763731,34.4304998,0.128798861,0.0723879943,2.55548198,0.022155329,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,23,51,1.4,4.165,1.082384,-16.476726,43.4112531,27.9436031,2.92544441,40.2845488,0.128805681,0.0724541556,2.89844626,0.0269981546,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,23,52,1.4,4.165,1.126113,-21.222652,48.1371593,27.9436031,3.17554144,44.7602779,0.128810942,0.0725290297,3.1448668,0.0306746338,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,23,53,1.4,4.165,1.161765,-24.3530062,51.2481983,27.9436031,3.33393761,47.7128361,0.128814468,0.0726101018,3.30084851,0.0330890959,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,23,54,1.4,4.165,1.191004,-26.2008973,53.0752806,27.9436031,3.42388084,49.4498888,0.128816539,0.072694371,3.38941087,0.0344699698,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,23,55,1.4,4.165,1.216115,-27.2230508,54.0784412,27.9436031,3.47336874,50.4034733,0.128817711,0.0727814649,3.43811237,0.0352563643,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,23,56,1.4,4.165,1.23895,-27.7900132,54.6252909,27.9436031,3.49974606,50.9238576,0.128818341,0.0728689216,3.46407691,0.0356691455,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,23,57,1.4,4.165,1.26061,-28.1219354,54.9373303,27.9436031,3.51483384,51.2207224,0.128818705,0.0729553932,3.4789255,0.035908333,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,23,58,1.4,4.165,1.281693,-28.338593,55.1329571,27.9436031,3.5236295,51.407468,0.128818914,0.0730407648,3.48759612,0.0360333793,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,23,59,1.4,4.165,1.302484,-28.4967483,55.2711155,27.9436031,3.53025125,51.5389206,0.128819075,0.0731245797,3.49411327,0.0361379792,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,23,60,1.4,4.165,1.323125,-28.6249599,55.3803707,27.9436031,3.53608492,51.6422594,0.128819219,0.0732071417,3.49984086,0.0362440585,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,23,61,1.4,4.165,1.343694,-28.7387406,55.4741249,27.9436031,3.5405521,51.7314652,0.128819328,0.0732882736,3.50423774,0.0363143542,0.0,0.950716,26.01977227,59.059,14.6097,0.718304,20.33911004
bandGap+ElectronAffinity.iv,24,1,1.4,4.266,-0.131855,26.3710398,1.56385209,27.9436031,0.0421525599,1.32345867,0.128353681,0.0698871755,0.0420536498,9.89101409e-05,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,2,1.4,4.266,-0.111615,26.322986,1.59189897,27.9436031,0.0430912194,1.35049785,0.128357632,0.0699522689,0.042986198,0.000105021362,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,3,1.4,4.266,-0.091368,26.2735546,1.62133011,27.9436031,0.0440733689,1.37887806,0.128361483,0.0700171968,0.0439618963,0.000111472607,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,4,1.4,4.266,-0.071113,26.2226256,1.65225844,27.9436031,0.0451019003,1.40870935,0.128365241,0.0700819511,0.0449836125,0.000118287821,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,5,1.4,4.266,-0.05085,26.1700763,1.68480728,27.9436031,0.0461800067,1.44011183,0.128368909,0.0701465299,0.0460545189,0.000125487859,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,6,1.4,4.266,-0.030579,26.1157706,1.71911229,27.9436031,0.0473111697,1.4732177,0.128372488,0.0702109313,0.0471780745,0.000133095178,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,7,1.4,4.266,-0.010298,26.0595599,1.75532283,27.9436031,0.0484991918,1.50817251,0.12837598,0.0702751537,0.0483580578,0.000141134009,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,8,1.4,4.266,0.009994,26.0012786,1.79360336,27.9436031,0.049748235,1.54513654,0.128379386,0.0703391951,0.0495986044,0.000149630556,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,9,1.4,4.266,0.030296,25.9407463,1.83413491,27.9436031,0.0510628638,1.58428628,0.128382709,0.0704030537,0.0509042506,0.000158613209,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,10,1.4,4.266,0.050611,25.8777636,1.87711675,27.9436031,0.0524480971,1.62581597,0.12838595,0.0704667278,0.0522799843,0.000168112799,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,11,1.4,4.266,0.070939,25.8121119,1.92276808,27.9436031,0.0539094677,1.66993928,0.128389112,0.0705302154,0.0537313048,0.000178162889,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,12,1.4,4.266,0.091282,25.7435493,1.97132982,27.9436031,0.055453094,1.71689102,0.128392195,0.0705935147,0.0552642939,0.0001888001,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,13,1.4,4.266,0.111641,25.671812,2.02306649,27.9436031,0.0570857654,1.7669289,0.128395203,0.0706566239,0.0568857009,0.000200064499,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,14,1.4,4.266,0.132017,25.5966099,2.07826801,27.9436031,0.0588150464,1.82033529,0.128398138,0.0707195411,0.0586030464,0.000212000041,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,15,1.4,4.266,0.152412,25.5176243,2.13725158,27.9436031,0.0606494048,1.87741892,0.128401,0.0707822642,0.0604247497,0.000224655099,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,16,1.4,4.266,0.172827,25.4345117,2.20036344,27.9436031,0.0625983711,1.93851649,0.128403792,0.0708447911,0.0623602881,0.000238083076,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,17,1.4,4.266,0.193266,25.3468936,2.26798045,27.9436031,0.0646727423,2.00399407,0.128406517,0.0709071195,0.0644203992,0.000252343143,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,18,1.4,4.266,0.213728,25.2543619,2.34051154,27.9436031,0.066884843,2.07424828,0.128409175,0.0709692469,0.0666173419,0.000267501125,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,19,1.4,4.266,0.234218,25.1564734,2.41839892,27.9436031,0.0692488696,2.14970711,0.12841177,0.0710311706,0.068965239,0.000283630566,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,20,1.4,4.266,0.254736,25.052752,2.50211903,27.9436031,0.0717813498,2.23083049,0.128414303,0.0710928874,0.0714805357,0.000300814046,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,21,1.4,4.266,0.275286,24.9427002,2.59219024,27.9436031,0.074501867,2.3181172,0.128416764,0.0711544055,0.0741827506,0.00031911645,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,22,1.4,4.266,0.295871,24.8257422,2.68914805,27.9436031,0.0774335323,2.41207964,0.128419179,0.0712156972,0.0770948342,0.000338698157,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,23,1.4,4.266,0.316493,24.7013055,2.7935845,27.9436031,0.0806048098,2.51328139,0.128421539,0.0712767691,0.0802451556,0.000359654235,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,24,1.4,4.266,0.337156,24.568761,2.9061288,27.9436031,0.0840508829,2.62231646,0.128423845,0.071337615,0.0836687582,0.000382124773,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,25,1.4,4.266,0.357863,24.4274272,3.02746233,27.9436031,0.0878163352,2.73982167,0.128426099,0.0713982274,0.0874100619,0.000406273271,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,26,1.4,4.266,0.378617,24.276552,3.15833721,27.9436031,0.0919589781,2.86649133,0.128428305,0.0714585971,0.0915266851,0.000432292997,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,27,1.4,4.266,0.399424,24.1152774,3.29961152,27.9436031,0.0965555955,3.00310675,0.128430464,0.0715187127,0.0960951795,0.000460416043,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,28,1.4,4.266,0.420287,23.9425748,3.45231379,27.9436031,0.101710639,3.15059201,0.128432578,0.0715785598,0.101219712,0.000490926657,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,29,1.4,4.266,0.441214,23.7571311,3.61775711,27.9436031,0.107569458,3.31011488,0.128434652,0.0716381205,0.107045277,0.000524181662,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,30,1.4,4.266,0.462214,23.5571518,3.79773595,27.9436031,0.114338451,3.48326344,0.128436688,0.0716973723,0.113777808,0.000560642913,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,31,1.4,4.266,0.4833,23.3400296,3.9948576,27.9436031,0.122315638,3.67234698,0.128438691,0.0717562867,0.121714707,0.000600930792,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,32,1.4,4.266,0.504491,23.101798,4.21308867,27.9436031,0.131936685,3.88089649,0.128440667,0.0718148281,0.13129077,0.000645915327,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,33,1.4,4.266,0.525819,22.8362478,4.45863833,27.9436031,0.143843279,4.11447947,0.128442625,0.0718729514,0.143146403,0.000696875589,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,34,1.4,4.266,0.547332,22.5335289,4.74135654,27.9436031,0.158982902,4.38199846,0.128444578,0.0719306007,0.158227117,0.000755784311,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,35,1.4,4.266,0.56911,22.1779862,5.07689849,27.9436031,0.178750985,4.69771325,0.128446547,0.0719877072,0.177925163,0.000825822465,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,36,1.4,4.266,0.591276,21.744899,5.48998479,27.9436031,0.205186873,5.08430516,0.128448562,0.0720441885,0.20427456,0.000912312584,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,37,1.4,4.266,0.614021,21.1957499,6.01913296,27.9436031,0.241230704,5.57735163,0.128450673,0.0720999499,0.240206307,0.00102439692,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,38,1.4,4.266,0.637641,20.471743,6.72313894,27.9436031,0.291031375,6.23149972,0.128452953,0.0721548907,0.289853397,0.00117797838,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,39,1.4,4.266,0.662571,19.4858022,7.68907894,27.9436031,0.360249767,7.12816474,0.128455512,0.0722089206,0.358849157,0.00140060973,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,40,1.4,4.266,0.689426,18.1147522,9.04012868,27.9436031,0.456199382,8.3832088,0.128458507,0.072261992,0.45446055,0.00173883187,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,41,1.4,4.266,0.719017,16.1966592,10.9382222,27.9436031,0.587484851,10.149961,0.128462157,0.0723141561,0.585217798,0.00226705275,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,42,1.4,4.266,0.752282,13.5436823,13.5711999,27.9436031,0.762585569,12.607782,0.128466731,0.0723656437,0.75949261,0.00309295843,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,43,1.4,4.266,0.790076,9.98487706,17.1099881,27.9436031,0.986859904,15.9222388,0.128472536,0.0724169475,0.982512379,0.00434752505,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,44,1.4,4.266,0.83277,5.44609441,21.628643,27.9436031,1.25829339,20.169401,0.128479759,0.0724688786,1.25215039,0.00614300566,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,45,1.4,4.266,0.879747,0.0505943983,27.0042988,27.9436031,1.56375192,25.2395359,0.128488418,0.072522598,1.55525126,0.00850065591,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,46,1.4,4.266,0.929285,-5.85707123,32.8917013,27.9436031,1.88013995,30.8104838,0.128498223,0.0725793162,1.86885275,0.0112872059,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,47,1.4,4.266,0.978634,-11.7268969,38.7417712,27.9436031,2.17865394,36.3619685,0.128508457,0.0726402982,2.16443882,0.0142151138,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,48,1.4,4.266,1.024897,-16.979407,43.9742396,27.9436031,2.43351222,41.3395026,0.128518149,0.0727066277,2.41658637,0.0169258456,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,24,49,1.4,4.266,1.065818,-21.1635414,48.1380486,27.9436031,2.62866532,45.3080799,0.128526306,0.0727769856,2.60954164,0.019123681,0.0,0.880179,26.03023761,56.9747,13.0536,0.637641,20.47174297
bandGap+ElectronAffinity.iv,25,1,1.4,4.37,-0.13195,26.3900541,1.54489717,27.9436031,0.0494997207,1.29719765,0.12796351,0.0702362844,0.0490788817,0.000420838969,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,2,1.4,4.37,-0.111681,26.3362218,1.57873042,27.9436031,0.0508066325,1.32965636,0.127965507,0.0703019267,0.050370622,0.000436010495,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,3,1.4,4.37,-0.091401,26.2802675,1.61468452,27.9436031,0.0521830301,1.36416668,0.127967481,0.07036733,0.0517311553,0.000451874859,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,4,1.4,4.37,-0.07111,26.2219985,1.65295316,27.9436031,0.0536344369,1.4009168,0.127969427,0.0704324997,0.0531659748,0.000468462059,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,5,1.4,4.37,-0.050806,26.161202,1.69374963,27.9436031,0.0551668799,1.44011397,0.127971346,0.070497435,0.0546810632,0.000485816794,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,6,1.4,4.37,-0.030488,26.0976427,1.73730882,27.9436031,0.056787045,1.4819864,0.12797324,0.0705621348,0.0562830574,0.000503987639,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,7,1.4,4.37,-0.010155,26.031062,1.78388909,27.9436031,0.0585023762,1.526785,0.127975111,0.0706265982,0.0579793487,0.000523027497,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,8,1.4,4.37,0.010194,25.9611768,1.83377417,27.9436031,0.0603211977,1.57478519,0.127976961,0.0706908239,0.0597782036,0.000542994134,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,9,1.4,4.37,0.030562,25.8876755,1.88727505,27.9436031,0.0622528647,1.62628858,0.12797879,0.0707548107,0.0616889139,0.0005639508,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,10,1.4,4.37,0.050949,25.8102183,1.94473182,27.9436031,0.0643079525,1.68162471,0.127980603,0.0708185571,0.0637219856,0.00058596697,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,11,1.4,4.37,0.071358,25.7284345,2.00651536,27.9436031,0.066498498,1.7411524,0.1279824,0.0708820614,0.0658893788,0.000609119217,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,12,1.4,4.37,0.09179,25.6419206,2.07302888,27.9436031,0.068838312,1.80526107,0.127984184,0.0709453217,0.0682048197,0.000633492264,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,13,1.4,4.37,0.112249,25.5502402,2.14470937,27.9436031,0.0713433919,1.87437169,0.127985957,0.0710083356,0.0706842117,0.000659180251,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,14,1.4,4.37,0.132735,25.4529205,2.22202882,27.9436031,0.0740324752,1.94893752,0.127987723,0.0710711006,0.0733461869,0.000686288293,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,15,1.4,4.37,0.153253,25.3494531,2.30549573,27.9436031,0.0769277954,2.02944483,0.127989483,0.0711336134,0.076212861,0.000714934416,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,16,1.4,4.37,0.173804,25.2392907,2.39565716,27.9436031,0.0800561333,2.11641392,0.127991241,0.0711958701,0.0793108814,0.000745251979,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,17,1.4,4.37,0.194391,25.1218452,2.4931026,27.9436031,0.0834503032,2.21040143,0.127993,0.0712578662,0.0826729105,0.000777392791,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,18,1.4,4.37,0.215018,24.9964764,2.5984713,27.9436031,0.0871512874,2.31200565,0.127994763,0.071319596,0.0863397563,0.000811531168,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,19,1.4,4.37,0.235688,24.8624802,2.7124668,27.9436031,0.0912113443,2.42187787,0.127996533,0.0713810526,0.090363475,0.000847869364,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,20,1.4,4.37,0.256405,24.7190632,2.83588433,27.9436031,0.0956985877,2.5407452,0.127998316,0.0714422273,0.0948119427,0.000886645013,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,21,1.4,4.37,0.277174,24.5652856,2.96966101,27.9436031,0.100703793,2.66945399,0.128000115,0.0715031094,0.0997756512,0.000928141683,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,22,1.4,4.37,0.298,24.3999807,3.11496521,27.9436031,0.106350568,2.80904902,0.128001937,0.0715636849,0.105377863,0.000972704319,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,23,1.4,4.37,0.318892,24.2216454,3.27328029,27.9436031,0.112809049,2.96084351,0.128003833,0.0716238977,0.111788089,0.00102096003,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,24,1.4,4.37,0.33986,24.0279822,3.44694245,27.9436031,0.120324581,3.12692834,0.128005724,0.0716838022,0.119251513,0.00107306886,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,25,1.4,4.37,0.360921,23.8157653,3.63915826,27.9436031,0.129242463,3.3101648,0.128007672,0.0717433277,0.128112505,0.00112995811,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,26,1.4,4.37,0.3821,23.5799654,3.85495718,27.9436031,0.140062629,3.51508242,0.1280097,0.0718024322,0.138869984,0.00119264442,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,27,1.4,4.37,0.403436,23.3127319,4.10219013,27.9436031,0.153507723,3.7488095,0.128011845,0.0718610589,0.152245123,0.00126260042,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,28,1.4,4.37,0.424991,23.0017931,4.3931284,27.9436031,0.170618417,4.02257669,0.128014167,0.0719191308,0.169276362,0.00134205498,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,29,1.4,4.37,0.446859,22.6281662,4.7467549,27.9436031,0.192877063,4.35388454,0.128016754,0.0719765439,0.19144255,0.00143451317,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,30,1.4,4.37,0.469185,22.1630946,5.19182702,27.9436031,0.222353884,4.76942024,0.128019742,0.07203316,0.220808243,0.00154564125,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
bandGap+ElectronAffinity.iv,25,31,1.4,4.37,0.492178,21.5643967,5.770526,27.9436031,0.261850966,5.30856291,0.12802333,0.0720888005,0.260166253,0.00168471282,0.0,0.775502,25.99659252,53.1818,10.7217,0.516135,20.77301253
